Facies,Formation,Well Name,Depth,RHOB,DT,CGR,NPHI,PEF,MSFL,LLD
4,Dato_formacion,,4549.5288,2.68393,50.978089,6.660675,0.029023,4.690404,114.043708,109.975053
4,Dato_formacion,,4549.6812,2.689567,51.189446,6.000012,0.027394,4.648927,83.457583,82.469957
4,Dato_formacion,,4549.8336,2.68701,51.519379,6.000135,0.027464,4.68097,56.765726,65.322484
4,Dato_formacion,,4549.986,2.68038,51.611886,6.000007,0.032532,4.644214,52.209827,65.908058
4,Dato_formacion,,4550.1384,2.673708,51.822233,6.05229,0.03506,4.675569,63.807199,77.609608
4,Dato_formacion,,4550.2908,2.665092,52.290126,6.366313,0.0395,4.686748,89.414626,85.171341
4,Dato_formacion,,4550.4432,2.661458,52.771561,6.651804,0.041374,4.6929,116.799199,95.203453
4,Dato_formacion,,4550.5956,2.664264,52.969046,6.622513,0.040966,4.663363,131.674266,103.182057
4,Dato_formacion,,4550.748,2.672146,52.897278,6.624509,0.039998,4.574721,116.644981,107.487001
4,Dato_formacion,,4550.9004,2.679228,52.742518,6.827195,0.038512,4.509567,94.27933,112.104686
4,Dato_formacion,,4551.0528,2.685396,52.55726,6.844429,0.037256,4.453625,103.667176,114.41313
4,Dato_formacion,,4551.2052,2.689729,52.349482,6.940319,0.037162,4.394681,130.536868,118.02165
4,Dato_formacion,,4551.3576,2.69153,51.99624,7.017893,0.037799,4.351863,151.240721,120.406867
4,Dato_formacion,,4551.51,2.692297,51.53232,6.925029,0.038235,4.328805,152.761836,123.96846
4,Dato_formacion,,4551.6624,2.69158,51.091891,6.974548,0.03754,4.354229,146.674428,126.907884
4,Dato_formacion,,4551.8148,2.690464,50.78533,7.35933,0.036215,4.405516,144.315626,127.961288
4,Dato_formacion,,4551.9672,2.688207,50.558017,7.880911,0.034806,4.477842,139.810223,125.667907
4,Dato_formacion,,4552.1196,2.685361,50.335306,8.320579,0.033526,4.553488,121.468775,122.669701
4,Dato_formacion,,4552.272,2.686765,50.113255,7.783551,0.03162,4.582733,109.928493,114.087196
4,Dato_formacion,,4552.4244,2.690737,49.94191,8.37446,0.02685,4.651384,125.16407,120.851915
4,Dato_formacion,,4552.5768,2.69498,49.810438,9.21837,0.021797,4.724948,168.708514,144.162397
4,Dato_formacion,,4552.7292,2.697734,49.812685,9.07436,0.018392,4.771534,211.788576,170.189325
4,Dato_formacion,,4552.8816,2.700173,49.832237,7.948447,0.016422,4.787252,226.622254,201.755166
4,Dato_formacion,,4553.034,2.703896,49.861108,6.465069,0.015754,4.748019,234.698234,247.680091
4,Dato_formacion,,4553.1864,2.703591,49.786545,6,0.016023,4.745837,271.886314,304.659837
4,Dato_formacion,,4553.3388,2.702244,49.716929,6,0.016815,4.744648,335.518798,375.872711
4,Dato_formacion,,4553.4912,2.703057,49.727984,6.000011,0.017926,4.704058,365.810197,417.761991
4,Dato_formacion,,4553.6436,2.705226,49.941595,6,0.018822,4.649284,330.76397,389.168049
4,Dato_formacion,,4553.796,2.702326,49.962861,6,0.022453,4.595563,248.775293,291.132389
4,Dato_formacion,,4553.9484,2.701866,50.023111,6.005848,0.021639,4.622507,209.751853,243.76898
4,Dato_formacion,,4554.1008,2.699816,49.851477,6,0.022829,4.620927,244.474806,279.597894
4,Dato_formacion,,4554.2532,2.692602,49.736977,6.674682,0.023249,4.715657,331.576013,328.386395
4,Dato_formacion,,4554.4056,2.687276,49.930881,7.711625,0.024025,4.776103,457.862638,361.344987
4,Dato_formacion,,4554.558,2.681456,50.120334,7.885927,0.024474,4.851672,630.525888,428.110016
4,Dato_formacion,,4554.7104,2.675416,50.193794,7.779531,0.026067,4.898038,665.140703,448.283516
4,Dato_formacion,,4554.8628,2.667856,50.194409,8.259279,0.028966,4.933288,528.668612,354.855568
4,Dato_formacion,,4555.0152,2.666825,50.391036,9.470814,0.029921,4.924897,366.428514,236.734213
4,Dato_formacion,,4555.1676,2.662798,50.583911,10.097727,0.029189,5.004362,304.829564,200.550917
4,Dato_formacion,,4555.32,2.662653,50.71172,10.052466,0.029256,5.004654,333.965962,211.638587
4,Dato_formacion,,4555.4724,2.665621,50.823971,10.03809,0.027506,5.007536,347.721477,218.310772
4,Dato_formacion,,4555.6248,2.6692,50.835386,11.666273,0.025852,5.000765,258.142785,157.956804
4,Dato_formacion,,4555.7772,2.669583,50.771066,12.197423,0.025792,4.997609,238.284752,145.275433
4,Dato_formacion,,4555.9296,2.673355,50.750928,12.197378,0.024163,4.985068,238.191799,145.273467
4,Dato_formacion,,4556.082,2.681619,50.95145,11.885691,0.022283,4.911536,211.469818,141.697634
4,Dato_formacion,,4556.2344,2.688835,51.204329,10.17348,0.020818,4.841816,199.909881,161.514312
4,Dato_formacion,,4556.3868,2.691678,51.158624,8.882864,0.020791,4.799196,326.642076,256.787341
4,Dato_formacion,,4556.5392,2.69186,51.105983,7.945122,0.022279,4.757215,472.42435,379.344484
4,Dato_formacion,,4556.6916,2.691282,51.21757,6.89795,0.023393,4.733954,515.491529,549.135953
4,Dato_formacion,,4556.844,2.690339,51.445384,6.147963,0.023234,4.750723,562.792953,806.085095
4,Dato_formacion,,4556.9964,2.691357,51.562831,6,0.022693,4.750134,642.220145,1062.577332
4,Dato_formacion,,4557.1488,2.691707,51.480593,6,0.022488,4.750548,710.127618,1178.078942
4,Dato_formacion,,4557.3012,2.689018,51.365486,6,0.024062,4.748164,656.475356,1042.672209
4,Dato_formacion,,4557.4536,2.684222,51.37908,6,0.02516,4.789313,546.329103,812.077757
4,Dato_formacion,,4557.606,2.678954,51.407762,6.156101,0.02634,4.835346,461.079349,629.281874
4,Dato_formacion,,4557.7584,2.675375,51.38157,6.823612,0.028446,4.83323,395.158438,441.439989
4,Dato_formacion,,4557.9108,2.662758,51.239811,9.364473,0.030013,4.98243,345.19406,241.640834
4,Dato_formacion,,4558.0632,2.657786,51.514749,11.424089,0.033731,4.960286,235.880356,154.648357
4,Dato_formacion,,4558.2156,2.644167,52.500759,17.732096,0.0474,4.807561,121.971245,74.938657
4,Dato_formacion,,4558.368,2.624973,52.779945,33.740409,0.060056,4.780824,49.625728,29.966536
4,Dato_formacion,,4558.5204,2.629485,53.888379,52.92693,0.064973,4.618831,27.324182,16.4586
1,Dato_formacion,,4558.6728,2.641258,55.183122,65.489214,0.062579,4.536159,20.239425,12.308653
1,Dato_formacion,,4558.8252,2.647636,56.397855,63.746266,0.058003,4.560651,20.931564,12.771333
4,Dato_formacion,,4558.9776,2.66486,56.944314,57.596807,0.04506,4.638543,24.047683,14.68683
4,Dato_formacion,,4559.13,2.670169,56.207455,46.770866,0.037434,4.740499,31.707296,19.407372
4,Dato_formacion,,4559.2824,2.675389,55.24662,33.643787,0.029386,4.852141,49.316972,30.195527
4,Dato_formacion,,4559.4348,2.678302,54.094388,20.070912,0.025676,4.884567,100.797558,62.191793
4,Dato_formacion,,4559.5872,2.685303,52.873715,16.422857,0.025348,4.785133,138.169135,85.65806
4,Dato_formacion,,4559.7396,2.68693,51.729605,16.428605,0.025062,4.76894,139.706819,85.61236
4,Dato_formacion,,4559.892,2.688037,50.952776,12.908663,0.022837,4.805929,210.551905,129.82587
4,Dato_formacion,,4560.0444,2.687982,50.635444,10.598591,0.022228,4.819327,319.857899,196.863994
4,Dato_formacion,,4560.1968,2.68445,50.812715,11.064769,0.020125,4.926891,301.698212,181.430228
4,Dato_formacion,,4560.3492,2.682936,50.909686,14.838657,0.021857,4.90915,164.454102,100.752859
4,Dato_formacion,,4560.5016,2.674009,51.105162,22.659759,0.026437,4.931513,86.092242,52.137325
4,Dato_formacion,,4560.654,2.664837,51.463057,28.43731,0.03352,4.881711,50.314566,33.157596
4,Dato_formacion,,4560.8064,2.652877,52.0084,27.335404,0.040508,4.876238,54.377921,35.913368
4,Dato_formacion,,4560.9588,2.647139,52.490609,23.363605,0.042671,4.898829,79.293246,48.998471
4,Dato_formacion,,4561.1112,2.647989,52.846851,19.406741,0.040872,4.927595,104.485014,64.518517
4,Dato_formacion,,4561.2636,2.653751,52.952197,13.61574,0.035474,4.973287,110.406353,88.089962
4,Dato_formacion,,4561.416,2.664962,52.8497,11.179512,0.027993,5.000695,107.94724,99.733747
4,Dato_formacion,,4561.5684,2.671316,52.445463,15.090376,0.025499,4.980801,115.835328,83.677362
4,Dato_formacion,,4561.7208,2.67219,51.944899,21.675498,0.027192,4.936592,90.981349,55.56212
4,Dato_formacion,,4561.8732,2.678973,51.829209,28.148656,0.025293,4.897256,57.459364,36.63789
4,Dato_formacion,,4562.0256,2.681617,52.275569,34.709262,0.025948,4.850938,37.55208,25.209551
4,Dato_formacion,,4562.178,2.688005,53.228612,33.883224,0.02196,4.863459,49.573674,29.96989
4,Dato_formacion,,4562.3304,2.677452,54.317658,30.359908,0.027091,4.876711,57.628326,34.760154
4,Dato_formacion,,4562.4828,2.67912,54.797888,24.919418,0.026715,4.853017,75.56667,45.797574
4,Dato_formacion,,4562.6352,2.691318,54.817175,23.257311,0.029963,4.587224,82.854351,50.419852
4,Dato_formacion,,4562.7876,2.697616,54.385067,23.454347,0.036237,4.332392,82.896818,50.065946
4,Dato_formacion,,4562.94,2.706139,54.144274,28.764153,0.037768,4.179273,61.943881,37.510849
4,Dato_formacion,,4563.0924,2.707172,54.27101,35.41076,0.03901,4.143647,46.800957,28.286235
4,Dato_formacion,,4563.2448,2.702371,54.343285,35.9939,0.040665,4.16987,45.840427,27.669823
4,Dato_formacion,,4563.3972,2.692033,54.124831,33.085315,0.043098,4.248965,51.55328,31.014128
4,Dato_formacion,,4563.5496,2.680102,53.70288,30.938239,0.045835,4.345081,56.399188,33.969359
4,Dato_formacion,,4563.702,2.667595,53.312814,32.12594,0.048239,4.465078,53.831314,32.301099
4,Dato_formacion,,4563.8544,2.659851,52.855682,36.520643,0.051244,4.506249,45.057075,27.102586
4,Dato_formacion,,4564.0068,2.656753,52.377281,41.757527,0.053943,4.48963,37.601287,22.625968
4,Dato_formacion,,4564.1592,2.658417,52.008125,43.10583,0.05459,4.442916,29.495966,19.384096
4,Dato_formacion,,4564.3116,2.669237,51.819139,41.342731,0.048476,4.445745,22.130358,16.520138
4,Dato_formacion,,4564.464,2.686584,51.636484,40.311768,0.038248,4.462632,22.525014,16.895257
4,Dato_formacion,,4564.6164,2.695495,51.78213,38.894751,0.032515,4.483395,28.821313,20.346575
4,Dato_formacion,,4564.7688,2.692567,52.377108,37.447555,0.032889,4.516782,41.462553,25.736732
4,Dato_formacion,,4564.9212,2.687922,53.117469,31.47558,0.034723,4.525259,53.806984,32.942698
4,Dato_formacion,,4565.0736,2.684366,53.48593,25.133064,0.034879,4.561954,70.673402,44.429884
4,Dato_formacion,,4565.226,2.680097,53.220832,21.265644,0.031402,4.709304,91.232904,56.969409
4,Dato_formacion,,4565.3784,2.680043,52.4717,21.113962,0.029358,4.76301,85.363704,55.62336
4,Dato_formacion,,4565.5308,2.680357,51.761495,20.375927,0.028675,4.775186,89.034734,58.086727
4,Dato_formacion,,4565.6832,2.683878,51.482618,18.468138,0.027028,4.764894,111.612066,69.885544
4,Dato_formacion,,4565.8356,2.686257,51.556013,17.233845,0.02552,4.767943,131.883509,79.562465
4,Dato_formacion,,4565.988,2.688628,51.682123,15.076867,0.024116,4.76699,162.4866,98.848607
4,Dato_formacion,,4566.1404,2.690044,51.567753,13.354001,0.024157,4.742708,193.139581,120.679496
4,Dato_formacion,,4566.2928,2.689577,51.369216,10.578139,0.023521,4.76045,224.55778,168.991818
4,Dato_formacion,,4566.4452,2.685031,51.212202,8.634909,0.023448,4.824993,269.480912,233.705876
4,Dato_formacion,,4566.5976,2.678433,51.13313,8.564743,0.025445,4.868761,274.29197,235.412752
4,Dato_formacion,,4566.75,2.666233,51.057488,9.803397,0.030477,4.917593,221.501981,174.32796
4,Dato_formacion,,4566.9024,2.659152,50.986746,14.274102,0.032639,4.972086,163.474771,103.260089
4,Dato_formacion,,4567.0548,2.658843,51.013185,17.454452,0.033801,4.952019,127.919909,77.481225
4,Dato_formacion,,4567.2072,2.659856,51.078575,20.725035,0.034234,4.93061,99.244952,59.795415
4,Dato_formacion,,4567.3596,2.656994,50.946329,24.941244,0.037321,4.897768,76.051584,45.760222
4,Dato_formacion,,4567.512,2.652321,51.135113,30.072527,0.042412,4.839149,58.238912,35.128812
4,Dato_formacion,,4567.6644,2.641794,51.472703,32.598489,0.049559,4.808873,51.571278,31.277058
4,Dato_formacion,,4567.8168,2.645695,52.058482,39.014254,0.050686,4.73314,38.759343,23.866477
4,Dato_formacion,,4567.9692,2.645469,53.581457,42.438905,0.052376,4.690127,24.10075,17.462137
4,Dato_formacion,,4568.1216,2.640835,55.369073,49.578804,0.05985,4.56921,12.392239,10.840969
4,Dato_formacion,,4568.274,2.61155,56.947804,59.596955,0.083543,4.386569,9.527583,8.747132
1,Dato_formacion,,4568.4264,2.556963,58.286971,67.491069,0.113147,4.414726,11.775704,9.385644
1,Dato_formacion,,4568.5788,2.519443,59.623076,70.048156,0.136729,4.33962,11.725539,9.386083
1,Dato_formacion,,4568.7312,2.496368,60.716917,71.272562,0.150933,4.296221,9.350036,8.482663
1,Dato_formacion,,4568.8836,2.484252,61.215465,73.549431,0.159083,4.255421,7.416665,7.318663
1,Dato_formacion,,4569.036,2.491316,61.483368,78.309705,0.157242,4.211186,5.257669,5.703068
1,Dato_formacion,,4569.1884,2.501888,61.575495,86.302113,0.155164,4.131125,4.142082,4.192032
1,Dato_formacion,,4569.3408,2.490041,62.2169,89.471498,0.165811,4.01874,3.595616,3.786665
1,Dato_formacion,,4569.4932,2.455861,63.282673,89.471498,0.184786,3.999642,2.384669,2.948057
1,Dato_formacion,,4569.6456,2.426574,63.98329,89.463989,0.20123,3.983957,2.076825,2.751682
1,Dato_formacion,,4569.798,2.424924,64.71074,89.471498,0.202201,3.981373,1.996995,2.685545
1,Dato_formacion,,4569.9504,2.417616,66.308377,89.471498,0.206609,3.970082,2.107692,2.87679
1,Dato_formacion,,4570.1028,2.406546,69.066585,89.468828,0.213087,3.953698,2.27273,3.208679
1,Dato_formacion,,4570.2552,2.391629,72.107299,89.468828,0.22195,3.930702,3.601906,5.047174
1,Dato_formacion,,4570.4076,2.36539,74.092447,89.463987,0.237503,3.889778,2.283919,3.630087
1,Dato_formacion,,4570.56,2.347585,74.911774,82.471801,0.243959,3.953553,1.55429,2.639517
1,Dato_formacion,,4570.7124,2.331434,74.492397,78.81487,0.251821,3.972714,1.92358,3.104781
1,Dato_formacion,,4570.8648,2.307311,73.435373,72.630018,0.262509,4.012671,1.740272,2.505467
1,Dato_formacion,,4571.0172,2.313322,71.634413,73.037323,0.259439,4.016107,2.216766,3.500743
1,Dato_formacion,,4571.1696,2.367724,68.871952,75.406973,0.229371,4.065226,3.341581,5.127989
1,Dato_formacion,,4571.322,2.442449,65.911363,76.503176,0.185257,4.164178,5.52197,5.745569
1,Dato_formacion,,4571.4744,2.512078,63.776715,79.760072,0.145631,4.222136,5.677297,6.139337
1,Dato_formacion,,4571.6268,2.541223,62.319069,81.271991,0.129224,4.244195,5.833992,6.068541
1,Dato_formacion,,4571.7792,2.538977,61.690388,82.526182,0.131134,4.226985,6.906538,6.482507
1,Dato_formacion,,4571.9316,2.53848,61.925759,79.968864,0.130183,4.255507,7.649551,7.177145
1,Dato_formacion,,4572.084,2.555667,62.477693,80.187842,0.119966,4.276188,7.978812,7.239711
1,Dato_formacion,,4572.2364,2.582753,63.317315,79.951288,0.103619,4.314835,8.387342,7.427923
1,Dato_formacion,,4572.3888,2.598921,63.668259,79.401455,0.093689,4.341185,9.190793,7.952299
1,Dato_formacion,,4572.5412,2.602447,63.547386,79.821261,0.091811,4.341627,9.16258,7.908687
1,Dato_formacion,,4572.6936,2.601021,63.608984,80.416421,0.092964,4.333165,9.115092,7.842694
1,Dato_formacion,,4572.846,2.590937,63.66932,84.182809,0.100922,4.277332,8.667315,7.31495
1,Dato_formacion,,4572.9984,2.557143,64.208256,85.929599,0.121609,4.213685,6.883073,6.410455
1,Dato_formacion,,4573.1508,2.491484,65.446229,88.820699,0.162271,4.08744,4.666074,5.002133
1,Dato_formacion,,4573.3032,2.436622,67.305625,89.471442,0.194942,4.000364,2.548151,3.188128
1,Dato_formacion,,4573.4556,2.405833,69.059381,89.471497,0.213318,3.952276,2.129503,2.86598
1,Dato_formacion,,4573.608,2.401377,70.451391,89.471251,0.21579,3.947486,1.839655,2.922135
1,Dato_formacion,,4573.7604,2.410124,70.863691,89.471498,0.210654,3.960598,1.95876,3.093529
1,Dato_formacion,,4573.9128,2.451351,70.782419,89.471498,0.18654,4.020379,3.98205,5.170233
1,Dato_formacion,,4574.0652,2.499373,70.463663,89.353758,0.158164,4.090723,5.750812,6.518942
1,Dato_formacion,,4574.2176,2.512536,68.405384,79.819852,0.145507,4.222339,6.10458,7.249849
1,Dato_formacion,,4574.37,2.497357,66.315601,67.568383,0.148416,4.338219,8.50118,9.024422
3,Dato_formacion,,4574.5224,2.477223,64.436529,61.664881,0.157621,4.373506,6.348542,7.736813
3,Dato_formacion,,4574.6748,2.452769,63.425313,60.191436,0.171317,4.356938,3.418848,4.516553
3,Dato_formacion,,4574.8272,2.431718,63.561034,61.677677,0.184289,4.313992,2.23569,2.928782
1,Dato_formacion,,4574.9796,2.439937,63.875275,66.016777,0.181422,4.279091,2.532744,3.328792
1,Dato_formacion,,4575.132,2.469571,63.651625,69.853301,0.165737,4.277484,4.679809,5.64318
1,Dato_formacion,,4575.2844,2.498112,62.877055,75.391077,0.151085,4.256685,8.924266,7.489887
1,Dato_formacion,,4575.4368,2.535523,62.032201,79.986805,0.132178,4.250324,12.810225,8.956467
1,Dato_formacion,,4575.5892,2.567736,61.154427,76.130291,0.111324,4.334834,16.276405,10.015251
1,Dato_formacion,,4575.7416,2.595249,60.267241,64.710057,0.099624,4.216484,20.196091,12.528843
3,Dato_formacion,,4575.894,2.598861,59.473824,59.030584,0.099771,4.146056,22.523582,14.158918
3,Dato_formacion,,4576.0464,2.585353,59.052331,59.941304,0.100495,4.323421,16.830924,12.693996
4,Dato_formacion,,4576.1988,2.580186,59.206384,58.940449,0.098794,4.440296,11.50891,10.600879
4,Dato_formacion,,4576.3512,2.578108,59.098588,61.675871,0.099696,4.453127,11.476258,10.241701
4,Dato_formacion,,4576.5036,2.571243,58.73678,60.646876,0.101711,4.501191,17.149773,12.043444
3,Dato_formacion,,4576.656,2.576255,57.990706,54.093078,0.096231,4.568412,24.385425,15.628551
4,Dato_formacion,,4576.8084,2.594297,56.889933,42.530387,0.080528,4.693656,27.063847,19.180988
4,Dato_formacion,,4576.9608,2.620095,55.710265,31.631248,0.061209,4.810271,26.225422,22.138061
4,Dato_formacion,,4577.1132,2.645037,54.73603,29.096325,0.045593,4.855799,34.422947,27.294234
4,Dato_formacion,,4577.2656,2.661558,54.095698,29.918122,0.036307,4.865897,58.546094,35.516702
4,Dato_formacion,,4577.418,2.675081,53.920192,29.339092,0.033808,4.73248,60.706019,36.548555
4,Dato_formacion,,4577.5704,2.682628,54.146955,33.594256,0.033823,4.629432,50.540066,30.388001
4,Dato_formacion,,4577.7228,2.682962,54.659056,38.656083,0.036908,4.552479,40.895759,25.043732
4,Dato_formacion,,4577.8752,2.677301,55.212738,38.92742,0.042172,4.49648,40.597671,24.830901
4,Dato_formacion,,4578.0276,2.673562,55.722329,36.704725,0.043595,4.509181,44.09039,26.850225
4,Dato_formacion,,4578.18,2.666793,56.111755,37.408012,0.047186,4.514095,43.6504,26.269614
4,Dato_formacion,,4578.3324,2.658591,56.605212,40.973468,0.051279,4.53147,35.871762,22.959405
4,Dato_formacion,,4578.4848,2.646267,57.140859,42.868677,0.059688,4.488239,19.363512,17.294481
4,Dato_formacion,,4578.6372,2.625589,57.499652,46.281969,0.073454,4.416686,10.670511,10.71404
4,Dato_formacion,,4578.7896,2.602049,57.048926,49.002136,0.09902,4.079765,8.180218,8.796514
4,Dato_formacion,,4578.942,2.586311,56.152775,56.58363,0.115453,3.884984,8.851666,8.743649
4,Dato_formacion,,4579.0944,2.591404,55.587548,59.612624,0.116201,3.795678,10.440363,9.35475
4,Dato_formacion,,4579.2468,2.607649,54.594865,57.482874,0.111223,3.689692,13.505231,11.175345
3,Dato_formacion,,4579.3992,2.634666,53.545893,52.281815,0.094079,3.75552,22.152014,15.27611
4,Dato_formacion,,4579.5516,2.666853,52.791668,48.107523,0.06589,4.038363,31.056424,18.728322
4,Dato_formacion,,4579.704,2.682728,52.547963,43.720394,0.044483,4.365948,34.499518,21.114459
4,Dato_formacion,,4579.8564,2.679464,52.601142,35.065693,0.037308,4.586272,46.033669,28.335733
4,Dato_formacion,,4580.0088,2.670351,52.634966,28.632166,0.037154,4.712077,62.57254,37.723711
4,Dato_formacion,,4580.1612,2.661278,52.579971,29.691626,0.039115,4.795158,59.581732,35.884711
4,Dato_formacion,,4580.3136,2.653645,52.612037,33.35296,0.04206,4.832036,37.182061,25.669778
4,Dato_formacion,,4580.466,2.647328,52.720399,34.007906,0.045931,4.820865,31.582958,23.021485
4,Dato_formacion,,4580.6184,2.643451,52.666482,34.128259,0.048505,4.814812,48.293298,29.342629
4,Dato_formacion,,4580.7708,2.643208,52.786568,31.951105,0.048023,4.828887,53.773866,32.400355
4,Dato_formacion,,4580.9232,2.646746,52.809783,30.038407,0.04882,4.749984,52.546664,32.718517
4,Dato_formacion,,4581.0756,2.657483,53.033853,29.611673,0.047932,4.614996,50.060694,31.605524
4,Dato_formacion,,4581.228,2.665329,53.592669,29.380675,0.050553,4.42837,45.824298,32.397711
4,Dato_formacion,,4581.3804,2.654208,54.929776,30.420029,0.060685,4.32286,37.974581,29.307261
4,Dato_formacion,,4581.5328,2.597741,56.792302,35.948376,0.076129,4.751394,26.112145,21.515827
3,Dato_formacion,,4581.6852,2.535459,58.363105,48.878132,0.117999,4.568819,14.538633,13.237761
1,Dato_formacion,,4581.8376,2.455781,59.53634,64.038403,0.171252,4.321053,7.240898,7.222849
1,Dato_formacion,,4581.99,2.380536,62.930723,74.016137,0.220301,4.105523,2.867054,3.498336
1,Dato_formacion,,4582.1424,2.304789,66.140772,74.655171,0.26646,3.947661,2.239997,2.97518
1,Dato_formacion,,4582.2948,2.266063,67.518018,69.416357,0.286999,3.96185,1.411105,2.280963
1,Dato_formacion,,4582.4472,2.256732,67.805174,66.044597,0.291051,3.984138,2.498439,4.063215
3,Dato_formacion,,4582.5996,2.257201,67.120681,56.282769,0.286622,4.092421,7.398702,8.553167
3,Dato_formacion,,4582.752,2.304022,64.123367,47.592959,0.255491,4.250593,7.0028,8.560344
3,Dato_formacion,,4582.9044,2.356423,61.371557,40.789189,0.221597,4.407002,15.205241,12.187006
3,Dato_formacion,,4583.0568,2.414095,59.086058,44.626557,0.188684,4.451515,13.465324,10.755807
3,Dato_formacion,,4583.2092,2.434593,58.470051,47.540359,0.177479,4.452152,8.259721,7.007232
3,Dato_formacion,,4583.3616,2.453856,58.047672,47.540359,0.165539,4.479451,8.224407,8.54493
3,Dato_formacion,,4583.514,2.478589,57.155689,46.625451,0.150515,4.519198,8.438661,7.148214
4,Dato_formacion,,4583.6664,2.529454,55.670107,35.976848,0.115809,4.677232,10.13382,8.81259
4,Dato_formacion,,4583.8188,2.577361,53.584124,23.277147,0.083824,4.808857,15.410181,13.735949
4,Dato_formacion,,4583.9712,2.615106,52.005897,11.670438,0.057417,4.948644,24.672496,24.230753
4,Dato_formacion,,4584.1236,2.630037,51.570868,11.670438,0.048522,4.964024,44.045482,39.748451
4,Dato_formacion,,4584.276,2.628708,51.569678,11.670438,0.049314,4.962663,49.582063,44.220985
4,Dato_formacion,,4584.4284,2.625926,51.589273,10.222169,0.05053,4.969281,51.307653,46.959586
4,Dato_formacion,,4584.5808,2.625926,51.589273,10.222169,0.05053,4.969281,51.4427,47.528782
4,Dato_formacion,,4584.7332,2.64,52.014943,9.882286,0.042144,4.985372,54.761458,51.548012
4,Dato_formacion,,4584.8856,2.646934,52.842502,9.172234,0.03803,4.995906,48.805077,46.399387
4,Dato_formacion,,4585.038,2.653162,53.816039,7.928449,0.03626,4.949761,44.245712,38.450566
4,Dato_formacion,,4585.1904,2.656242,54.418838,7.311985,0.038306,4.851008,42.342524,35.836357
4,Dato_formacion,,4585.3428,2.64756,54.580444,7.23337,0.043767,4.832193,41.851154,34.689891
4,Dato_formacion,,4585.4952,2.634553,54.468104,6.812424,0.050714,4.838405,39.889692,34.030911
4,Dato_formacion,,4585.6476,2.621386,54.364133,6.112543,0.057671,4.843697,37.629127,33.248549
4,Dato_formacion,,4585.8,2.609934,54.437807,6.004462,0.063033,4.871077,36.672262,32.79784
4,Dato_formacion,,4585.9524,2.602652,54.62182,6.048113,0.0648,4.933257,37.584214,33.623033
4,Dato_formacion,,4586.1048,2.599941,54.880013,6.635164,0.065203,4.964449,39.854162,35.15361
4,Dato_formacion,,4586.2572,2.598881,55.12747,6.885495,0.065943,4.961589,42.419753,36.776858
4,Dato_formacion,,4586.4096,2.595575,55.268912,6.938571,0.067931,4.957814,43.32316,37.378607
4,Dato_formacion,,4586.562,2.593441,55.341938,6.89505,0.069187,4.955882,42.068982,36.379678
4,Dato_formacion,,4586.7144,2.593004,55.347581,6.950278,0.069455,4.955112,40.333765,35.039562
4,Dato_formacion,,4586.8668,2.593987,55.347531,6.685362,0.068781,4.957877,38.56792,33.737503
4,Dato_formacion,,4587.0192,2.593922,55.354175,6.550929,0.068775,4.958689,38.240765,33.506191
4,Dato_formacion,,4587.1716,2.594259,55.413626,6.128747,0.068468,4.960206,39.736342,34.74953
4,Dato_formacion,,4587.324,2.594851,55.456697,6.000003,0.068019,4.963239,40.169526,35.122784
4,Dato_formacion,,4587.4764,2.594851,55.539786,6.000003,0.068019,4.963239,49.745327,42.760504
4,Dato_formacion,,4587.6288,2.599507,55.535709,6.000001,0.065186,4.968426,36.836099,32.900794
4,Dato_formacion,,4587.7812,2.601497,55.177507,6.000001,0.064042,4.970144,35.967873,32.302759
4,Dato_formacion,,4587.9336,2.60138,55.079014,6.000013,0.064104,4.970211,37.388214,33.433569
4,Dato_formacion,,4588.086,2.608057,54.901217,6.000004,0.060114,4.977154,39.248801,34.672471
4,Dato_formacion,,4588.2384,2.6149,54.788987,6.020645,0.056112,4.983742,39.051205,34.327642
4,Dato_formacion,,4588.3908,2.622756,54.679962,6.754849,0.051516,4.987695,35.628235,31.473326
4,Dato_formacion,,4588.5432,2.63397,54.579468,7.497242,0.045091,4.994225,32.142266,27.987377
4,Dato_formacion,,4588.6956,2.645281,54.331583,8.757902,0.038711,4.997697,31.169345,26.825936
4,Dato_formacion,,4588.848,2.652114,53.891771,10.17509,0.035099,4.99535,32.753201,27.887281
4,Dato_formacion,,4589.0004,2.662175,53.161944,11.737799,0.032094,4.932234,35.541401,30.039571
4,Dato_formacion,,4589.1528,2.674068,52.245566,13.5734,0.029096,4.839843,39.111262,32.268942
4,Dato_formacion,,4589.3052,2.679735,51.379958,15.534587,0.027596,4.799904,41.116534,35.659926
4,Dato_formacion,,4589.4576,2.680585,50.770843,16.643043,0.027956,4.780057,43.028916,37.151634
4,Dato_formacion,,4589.61,2.680301,50.380055,17.13673,0.029012,4.755913,45.833376,38.08007
4,Dato_formacion,,4589.7624,2.679949,50.145832,17.876629,0.030045,4.735268,46.605089,37.777941
4,Dato_formacion,,4589.9148,2.6783,50.182318,19.964405,0.031629,4.720654,42.330045,33.476854
4,Dato_formacion,,4590.0672,2.671367,50.402612,20.915619,0.037188,4.674682,38.739833,30.959624
4,Dato_formacion,,4590.2196,2.668847,50.477215,20.915619,0.038673,4.672292,38.621565,30.999752
4,Dato_formacion,,4590.372,2.663699,50.546808,21.371517,0.041842,4.664504,46.191545,35.370113
